idx,time_imp,imp_count,hist_count,best_model
23052,14,68,22,2
23053,12,67,68,1
23054,10,19,2,3
23055,3,2,21,3
23056,7,99,28,2
23057,16,7,64,3
23058,7,17,23,3
23059,13,62,124,2
23060,12,30,30,2
23061,5,55,8,3
23062,15,44,9,1
23063,5,13,22,3
23064,12,88,7,1
23065,14,34,84,1
23066,13,95,0,1
23067,12,8,1,1
23068,14,84,21,1
23069,11,7,10,2
23070,8,7,10,2
23071,10,28,12,2
23072,15,7,25,2
23073,2,53,12,2
23074,12,56,5,2
23075,2,5,105,3
23076,14,7,97,2
23077,9,2,27,2
23078,5,4,22,3
23079,10,16,42,3
23080,15,47,314,3
23081,6,94,13,2
23082,14,16,24,1
23083,22,216,4,1
23084,18,76,16,3
23085,9,4,29,2
23086,12,113,23,1
23087,10,3,53,3
23088,10,5,15,1
23089,12,37,27,1
23090,16,5,9,1
23091,10,3,8,2
23092,10,14,6,2
23093,10,11,26,1
23094,7,35,16,1
23095,4,4,18,1
23096,6,37,24,1
23097,8,11,31,2
23098,9,6,49,3
23099,11,7,6,2
23100,7,11,24,3
23101,11,21,5,3
23102,10,41,33,2
23103,9,199,17,2
23104,15,56,73,3
23105,15,66,75,2
23106,5,26,32,2
23107,11,110,59,1
23108,13,70,15,2
23109,14,47,85,3
23110,15,2,5,3
23111,7,67,53,1
23112,8,36,46,1
23113,6,35,63,1
23114,16,38,17,3
23115,16,55,14,2
23116,20,102,277,1
23117,11,8,37,1
23118,6,28,43,3
23119,9,135,92,1
23120,13,91,42,1
23121,10,16,31,3
23122,6,21,0,1
23123,12,14,25,1
23124,12,108,20,2
23125,11,263,108,1
23126,16,103,4,2
23127,9,90,4,3
23128,11,72,78,3
23129,4,9,2,3
23130,5,11,21,2
23131,8,19,59,1
23132,13,14,11,1
23133,8,68,67,3
23134,6,25,7,2
23135,10,51,12,2
23136,4,57,70,1
23137,7,2,5,3
23138,14,10,5,1
23139,7,17,9,1
23140,11,4,47,2
23141,12,19,39,3
23142,16,63,16,3
23143,15,22,8,2
23144,7,14,71,3
23145,14,11,15,1
23146,9,7,13,1
23147,12,58,78,2
23148,13,2,0,3
23149,9,32,160,2
23150,3,92,28,2
23151,5,10,9,2
23152,12,5,31,3
23153,7,12,4,2
23154,13,137,31,2
23155,6,11,4,1
23156,11,15,19,2
23157,11,21,18,2
23158,13,3,36,3
23159,4,7,9,2
23160,6,26,29,1
23161,10,7,10,2
23162,7,35,4,3
23163,7,25,19,1
23164,6,8,5,2
23165,7,17,7,2
23166,13,48,24,2
23167,12,14,3,2
23168,9,134,199,1
23169,13,9,86,1
23170,12,7,22,3
23171,4,2,2,3
23172,10,27,23,2
23173,15,7,16,2
23174,9,86,44,1
23175,9,11,22,2
23176,13,29,4,1
23177,8,26,63,2
23178,11,5,10,2
23179,5,83,81,1
23180,20,71,109,2
23181,14,5,14,3
23182,11,61,194,3
23183,1,28,2,1
23184,15,23,9,2
23185,12,57,54,1
23186,8,17,21,2
23187,9,74,135,3
23188,12,36,195,2
23189,6,18,6,2
23190,3,7,36,1
23191,5,17,47,1
23192,11,40,73,2
23193,7,7,1,2
23194,11,98,172,1
23195,19,19,16,2
23196,7,11,4,2
23197,9,5,6,2
23198,10,43,34,2
23199,14,10,88,1
23200,7,5,14,2
23201,12,50,31,1
23202,5,4,19,3
23203,12,28,7,2
23204,16,23,40,2
23205,13,23,255,1
23206,10,42,50,2
23207,9,77,87,1
23208,16,33,74,2
23209,13,123,7,1
23210,10,27,80,1
23211,13,120,11,1
23212,9,8,15,3
23213,13,65,25,1
23214,6,11,45,2
23215,7,2,70,3
23216,6,4,33,1
23217,7,20,2,1
23218,6,54,0,1
23219,3,8,105,3
23220,0,118,22,2
23221,11,11,7,1
23222,15,61,25,2
23223,5,10,4,3
23224,19,46,3,3
23225,8,25,37,2
23226,11,5,16,3
23227,10,11,18,2
23228,7,82,3,2
23229,12,9,52,1
23230,5,11,10,2
23231,15,10,19,2
23232,9,7,87,3
23233,12,19,8,3
23234,7,90,94,1
23235,8,17,6,1
23236,17,7,7,2
23237,9,35,3,3
23238,15,7,174,3
23239,8,17,45,2
23240,11,9,15,2
23241,7,22,18,1
23242,11,7,9,2
23243,6,140,131,1
23244,14,108,8,3
23245,7,11,10,1
23246,7,84,9,1
23247,9,23,5,2
23248,22,21,6,1
23249,8,66,12,1
23250,9,14,26,1
23251,10,22,61,1
23252,9,25,25,2
23253,15,26,10,1
23254,9,9,23,1
23255,4,52,5,1
23256,11,29,7,1
23257,13,7,19,2
23258,11,5,38,2
23259,9,6,53,1
23260,11,36,2,2
23261,8,245,15,1
23262,6,77,50,1
23263,11,20,43,2
23264,5,5,48,2
23265,9,2,14,3
23266,8,2,5,3
23267,6,16,2,3
23268,10,12,105,2
23269,6,30,132,3
23270,11,9,3,1
23271,9,3,147,1
23272,10,41,1,2
23273,12,58,8,2
23274,7,60,11,1
23275,15,11,86,2
23276,0,17,66,1
23277,20,20,10,1
23278,6,25,36,3
23279,10,100,121,1
23280,13,17,95,1
23281,10,3,11,2
23282,10,7,37,1
23283,12,11,35,1
23284,10,7,38,3
23285,14,26,8,1
23286,15,95,24,2
23287,7,23,131,1
23288,11,5,9,3
23289,10,34,1,3
23290,8,40,9,2
23291,16,91,2,2
23292,8,22,137,1
23293,12,32,13,2
23294,8,7,2,3
23295,7,35,9,2
23296,12,9,102,2
23297,6,13,14,2
23298,9,11,92,2
23299,8,7,13,3
23300,8,8,68,1
23301,16,67,47,1
23302,13,17,12,2
23303,11,8,5,2
23304,11,7,26,2
23305,15,17,55,3
23306,11,27,10,1
23307,14,73,254,1
23308,7,32,36,1
23309,20,27,150,3
23310,9,42,4,2
23311,12,165,9,1
23312,8,14,14,1
23313,6,2,6,3
23314,14,31,77,2
23315,15,14,39,1
23316,14,59,15,1
23317,11,111,16,2
23318,4,29,17,1
23319,9,11,137,1
23320,8,101,12,2
23321,8,12,24,2
23322,7,38,14,1
23323,12,36,6,1
23324,11,88,58,1
23325,9,47,11,3
23326,12,19,4,3
23327,2,4,4,2
23328,8,10,13,1
23329,7,26,6,3
23330,10,20,14,2
23331,6,4,7,2
23332,7,5,0,3
23333,0,175,0,1
23334,10,12,11,1
23335,12,25,0,1
23336,10,12,37,3
23337,15,11,6,2
23338,7,38,3,1
23339,6,6,7,2
23340,9,48,11,1
23341,6,2,41,2
23342,9,32,18,2
23343,19,26,42,1
23344,10,60,24,1
23345,8,45,32,1
23346,9,5,5,2
23347,9,2,6,3
23348,6,21,13,2
23349,6,2,14,3
23350,8,67,73,1
23351,15,22,47,1
23352,11,2,14,3
23353,11,71,11,2
23354,10,93,3,3
23355,4,6,9,2
23356,7,42,2,2
23357,10,18,11,3
23358,5,29,45,2
23359,8,19,29,1
23360,7,8,10,3
23361,9,57,11,2
23362,9,100,46,1
23363,10,31,4,3
23364,13,22,3,1
23365,12,84,8,2
23366,8,7,24,1
23367,7,97,17,2
23368,14,7,7,1
23369,9,12,18,2
23370,12,136,56,1
23371,5,11,131,3
23372,12,47,12,1
23373,10,53,24,1
23374,10,8,6,2
23375,4,2,25,3
23376,5,12,24,2
23377,9,11,90,2
23378,6,61,22,1
23379,7,21,102,3
23380,8,4,45,3
23381,7,4,7,1
23382,15,55,16,3
23383,5,68,33,1
23384,14,111,22,1
23385,8,2,63,3
23386,9,55,57,2
23387,14,89,5,2
23388,14,115,3,1
23389,9,48,9,3
23390,17,5,13,2
23391,7,123,14,2
23392,4,10,22,1
23393,11,58,2,3
23394,7,38,14,1
23395,7,40,4,2
23396,16,26,9,1
23397,11,24,42,2
23398,7,49,39,1
23399,10,44,25,1
23400,11,18,4,1
23401,3,43,4,1
23402,10,58,6,3
23403,14,11,3,3
23404,18,5,36,2
23405,5,4,12,2
23406,10,34,5,2
23407,5,39,4,2
23408,17,109,56,3
23409,10,54,6,2
23410,17,76,53,2
23411,14,22,15,1
23412,10,45,33,1
23413,7,6,0,1
23414,11,52,76,2
23415,8,7,7,2
23416,4,19,22,1
23417,11,132,14,2
23418,7,2,166,3
23419,8,20,15,2
23420,13,2,74,3
23421,16,38,25,1
23422,12,95,38,2
23423,11,66,84,2
23424,5,7,12,3
23425,11,22,10,1
23426,7,18,162,1
23427,14,17,13,3
23428,6,60,61,2
23429,16,75,36,2
23430,4,12,6,2
23431,14,7,24,2
23432,16,5,21,1
23433,13,11,101,2
23434,6,27,23,2
23435,10,22,19,2
23436,12,18,74,2
23437,9,221,45,2
23438,16,5,7,3
23439,16,73,153,2
23440,4,36,139,3
23441,10,15,42,2
23442,9,3,37,3
23443,8,24,19,1
23444,9,5,2,3
23445,10,21,6,1
23446,11,119,0,2
23447,11,18,1,3
23448,8,2,4,2
23449,1,91,23,2
23450,10,8,38,3
23451,14,26,55,3
23452,14,5,24,3
23453,10,10,2,2
23454,8,14,6,3
23455,8,2,32,3
23456,8,129,7,2
23457,6,83,7,2
23458,8,11,0,3
23459,12,14,12,2
23460,7,2,10,3
23461,12,10,13,3
23462,13,2,19,3
23463,4,8,12,2
23464,4,11,11,1
23465,16,9,5,1
23466,15,86,89,1
23467,15,83,9,2
23468,13,77,38,1
23469,5,26,11,2
23470,21,32,38,2
23471,11,49,51,3
23472,13,41,28,2
23473,8,118,21,2
23474,12,14,81,1
23475,11,33,7,2
23476,12,52,10,2
23477,5,30,85,3
23478,9,136,62,2
23479,4,67,14,3
23480,6,109,43,1
23481,8,5,39,2
23482,9,87,22,3
23483,10,3,4,3
23484,12,32,8,3
23485,13,12,13,2
23486,8,138,24,2
23487,9,69,12,1
23488,10,17,39,2
23489,7,134,101,2
23490,10,51,16,1
23491,13,6,108,1
23492,18,23,3,3
23493,14,2,30,3
23494,9,65,33,2
23495,12,10,4,3
23496,16,12,14,3
23497,13,51,41,2
23498,8,62,0,1
23499,15,11,0,2
23500,2,2,2,3
23501,9,87,232,1
23502,9,10,11,2
23503,5,16,97,2
23504,2,41,19,2
23505,12,28,29,3
23506,8,103,12,1
23507,5,74,58,2
23508,9,7,89,1
23509,8,183,93,3
23510,12,10,10,2
23511,1,22,104,2
23512,12,10,17,2
23513,13,30,32,2
23514,5,20,7,3
23515,7,7,33,1
23516,8,95,92,2
23517,7,10,6,3
23518,13,2,10,2
23519,11,49,44,2
23520,19,81,28,2
23521,4,7,19,3
23522,14,101,20,1
23523,10,3,26,2
23524,8,13,22,1
23525,7,7,30,2
23526,7,100,0,1
23527,13,72,174,3
23528,2,44,19,2
23529,4,81,14,1
23530,8,44,5,1
23531,7,90,8,1
23532,8,7,35,1
23533,16,19,48,2
23534,14,30,19,2
23535,12,113,74,2
23536,6,23,64,1
23537,10,2,1,3
23538,8,10,8,3
23539,16,68,10,2
23540,10,6,5,2
23541,5,2,3,3
23542,10,37,65,2
23543,3,10,0,3
23544,5,30,7,3
23545,7,11,30,1
23546,10,42,17,1
23547,4,24,74,1
23548,6,7,40,1
23549,10,85,8,2
23550,8,7,29,1
23551,10,5,5,2
23552,4,88,23,2
23553,13,24,59,2
23554,12,14,1,3
23555,10,10,11,1
23556,18,130,60,1
23557,11,88,62,2
23558,11,8,20,2
23559,14,5,15,3
23560,13,22,19,1
23561,10,35,15,1
23562,8,6,38,2
23563,6,30,7,1
23564,9,22,28,1
23565,10,27,4,3
23566,13,6,153,3
23567,10,21,85,3
23568,16,15,20,2
23569,6,10,0,2
23570,10,11,50,1
23571,9,38,29,3
23572,8,118,11,1
23573,5,29,7,2
23574,4,56,26,1
23575,8,13,5,3
23576,6,36,59,2
23577,3,2,4,3
23578,16,5,62,1
23579,14,5,21,1
23580,13,89,31,2
23581,5,14,36,2
23582,6,12,26,1
23583,9,10,1,2
23584,13,2,2,2
23585,11,37,6,2
23586,8,65,27,1
23587,11,19,17,2
23588,8,10,1,3
23589,7,255,113,1
23590,22,32,0,1
23591,6,2,19,3
23592,15,2,28,3
23593,12,9,11,3
23594,15,78,29,3
23595,13,33,52,2
23596,2,34,16,2
23597,10,12,36,1
23598,21,2,15,3
23599,15,27,7,1
23600,15,28,20,1
23601,16,47,43,1
23602,7,24,27,1
23603,16,5,62,1
23604,13,9,2,3
23605,16,56,62,2
23606,12,70,106,2
23607,9,40,8,2
23608,10,5,12,2
23609,11,63,55,1
23610,6,42,32,1
23611,10,26,76,1
23612,13,30,17,1
23613,14,2,10,3
23614,15,94,17,1
23615,15,17,89,3
23616,7,14,11,1
23617,12,2,4,3
23618,9,5,11,2
23619,11,27,2,2
23620,7,21,46,1
23621,10,17,1,1
23622,4,119,250,1
23623,13,14,5,1
23624,8,7,12,2
23625,13,29,6,2
23626,10,28,7,1
23627,15,75,29,2
23628,8,17,11,1
23629,17,5,68,2
23630,14,36,40,2
23631,10,17,15,1
23632,2,4,10,3
23633,13,73,45,1
23634,9,14,6,2
23635,15,15,11,3
23636,7,8,45,1
23637,12,16,25,1
23638,8,14,21,3
23639,5,99,11,1
23640,12,14,12,1
23641,5,12,11,1
23642,11,12,12,1
23643,10,75,66,3
23644,13,159,3,1
23645,6,2,2,3
23646,7,18,89,1
23647,11,12,7,1
23648,12,30,55,3
23649,15,11,26,2
23650,14,43,94,1
23651,11,2,13,3
23652,10,14,12,1
23653,11,2,0,2
23654,14,127,16,2
23655,15,10,31,2
23656,6,7,32,1
23657,14,9,65,2
23658,14,51,125,1
23659,15,146,12,3
23660,4,10,12,1
23661,13,14,9,1
23662,13,2,1,1
23663,6,123,0,1
23664,12,55,39,3
23665,7,2,20,3
23666,16,34,65,2
23667,3,92,97,2
23668,13,73,3,2
23669,7,22,23,2
23670,10,7,16,2
23671,8,11,27,1
23672,13,44,36,1
23673,5,101,65,1
23674,10,68,33,2
23675,13,35,82,1
23676,3,29,12,1
23677,19,31,27,2
23678,7,28,5,3
23679,7,57,25,2
23680,10,49,8,2
23681,10,11,19,1
23682,9,15,22,3
23683,13,115,10,1
23684,3,13,37,1
23685,2,86,45,1
23686,8,12,26,2
23687,17,65,22,2
23688,10,28,47,2
23689,12,12,6,2
23690,6,71,23,3
23691,16,2,0,2
23692,15,17,35,3
23693,11,38,14,3
23694,4,7,11,3
23695,11,116,41,1
23696,7,2,33,1
23697,6,54,166,2
23698,10,12,12,2
23699,13,47,5,3
23700,8,57,50,1
23701,5,2,36,3
23702,7,4,71,3
23703,12,37,10,2
23704,9,62,38,3
23705,12,30,11,1
23706,9,100,22,2
23707,9,77,23,1
23708,14,22,26,3
23709,11,112,34,1
23710,8,24,65,2
23711,13,34,14,2
23712,14,57,44,2
23713,5,121,25,1
23714,6,114,21,3
23715,10,75,23,1
23716,7,20,89,3
23717,20,105,25,1
23718,16,40,70,1
23719,7,90,32,1
23720,4,29,52,2
23721,9,28,2,2
23722,12,115,29,3
23723,9,113,20,1
23724,6,39,16,3
23725,10,38,6,3
23726,9,82,16,3
23727,13,77,27,1
23728,10,14,19,3
23729,9,17,0,1
23730,7,7,95,3
23731,13,123,121,3
23732,21,233,26,1
23733,7,132,53,2
23734,9,5,12,2
23735,16,23,5,2
23736,14,5,20,1
23737,12,20,16,1
23738,13,12,32,2
23739,11,43,7,2
23740,8,39,7,1
23741,0,3,6,3
23742,8,35,14,1
23743,14,45,25,1
23744,6,4,25,2
23745,11,2,3,3
23746,6,94,7,2
23747,16,65,21,2
23748,13,48,8,1
23749,12,15,3,1
23750,13,14,33,3
23751,8,37,3,1
23752,13,50,5,3
23753,7,12,4,1
23754,6,10,31,2
23755,12,46,77,1
23756,18,12,15,3
23757,15,20,6,1
23758,7,54,70,3
23759,12,5,8,2
23760,12,6,56,2
23761,6,84,3,1
23762,16,19,17,1
23763,5,12,6,2
23764,7,90,34,2
23765,8,20,89,1
23766,7,65,7,1
23767,3,7,8,2
23768,10,45,11,1
23769,14,13,226,1
23770,6,2,63,2
23771,3,9,1,1
23772,9,32,36,2
23773,13,7,18,1
23774,20,59,7,3
23775,3,37,10,3
23776,16,14,6,1
23777,10,73,2,3
23778,11,15,0,3
23779,9,44,32,1
23780,14,11,102,2
23781,17,37,50,2
23782,7,12,69,3
23783,15,7,6,3
23784,16,126,5,3
23785,8,31,57,3
23786,8,51,79,2
23787,11,11,2,1
23788,11,68,8,2
23789,4,110,5,2
23790,9,94,15,1
23791,11,27,21,2
23792,13,35,5,2
23793,9,7,17,2
23794,4,25,7,2
23795,13,101,29,2
23796,12,38,16,2
23797,5,23,13,2
23798,7,7,61,2
23799,13,7,31,2
23800,6,137,81,1
23801,11,120,41,1
23802,10,14,5,1
23803,16,49,0,2
23804,7,10,19,2
23805,8,5,8,2
23806,10,18,41,2
23807,9,46,7,1
23808,9,12,29,1
23809,14,7,73,2
23810,16,69,5,1
23811,5,11,13,2
23812,7,9,24,1
23813,6,43,3,3
23814,7,17,4,1
23815,0,61,4,3
23816,21,34,4,1
23817,19,76,96,1
23818,8,23,15,2
23819,8,58,9,1
23820,14,11,20,2
23821,14,75,5,1
23822,15,42,8,1
23823,14,2,25,3
23824,9,96,31,1
23825,6,8,1,2
23826,13,24,5,2
23827,6,2,5,3
23828,9,13,0,1
23829,7,14,9,2
23830,9,15,13,1
23831,21,27,8,1
23832,0,3,5,1
23833,7,4,0,2
23834,16,15,40,2
23835,7,11,30,3
23836,9,70,18,1
23837,10,3,5,2
23838,11,65,17,2
23839,18,37,62,2
23840,14,26,7,3
23841,11,71,21,2
23842,8,27,107,1
23843,4,32,23,2
23844,7,32,11,2
23845,4,30,196,2
23846,0,61,12,2
23847,5,139,81,2
23848,14,112,30,2
23849,13,12,55,2
23850,10,113,31,1
23851,8,2,43,1
23852,12,22,123,2
23853,10,180,11,1
23854,8,54,25,2
23855,8,35,4,1
23856,4,34,95,3
23857,9,63,45,2
23858,12,4,2,3
23859,7,4,25,1
23860,6,16,63,2
23861,16,10,30,2
23862,9,42,13,1
23863,6,28,31,1
23864,8,67,22,1
23865,10,141,6,1
23866,14,7,6,1
23867,5,122,77,1
23868,4,62,35,3
23869,7,17,30,1
23870,15,10,17,2
23871,6,7,62,2
23872,14,14,0,3
23873,14,28,7,1
23874,6,11,75,1
23875,10,28,14,3
23876,6,20,4,3
23877,13,12,22,1
23878,21,37,13,1
23879,10,60,32,2
23880,3,112,94,2
23881,10,61,129,1
23882,9,18,0,1
23883,15,11,21,2
23884,16,2,5,2
23885,7,14,29,3
23886,7,51,44,1
23887,11,2,10,3
23888,15,7,6,2
23889,13,60,54,1
23890,1,11,16,1
23891,9,110,38,1
23892,11,46,7,1
23893,7,28,3,1
23894,9,49,362,1
23895,13,17,10,2
23896,13,23,152,1
23897,11,10,23,1
23898,12,35,18,1
23899,11,16,27,2
23900,8,7,7,1
23901,14,48,12,1
23902,6,39,11,2
23903,14,2,41,3
23904,6,11,2,1
23905,7,11,37,1
23906,9,11,46,3
23907,9,11,24,2
23908,10,13,23,1
23909,11,2,5,3
23910,8,71,88,1
23911,10,42,21,2
23912,5,145,77,1
23913,12,111,46,1
23914,10,32,19,1
23915,11,15,4,1
23916,10,23,57,3
23917,11,30,0,2
23918,8,10,21,2
23919,4,17,46,1
23920,4,22,16,1
23921,6,4,13,1
23922,3,2,6,2
23923,11,8,8,1
23924,10,35,10,1
23925,6,17,113,3
23926,8,4,60,2
23927,10,26,37,1
23928,7,11,26,1
23929,13,33,33,2
23930,6,11,2,2
23931,13,2,50,3
23932,8,22,2,2
23933,10,17,11,2
23934,16,18,2,1
23935,15,136,13,3
23936,10,24,95,2
23937,5,34,42,1
23938,15,10,86,2
23939,12,11,19,1
23940,10,11,15,3
23941,6,12,25,2
23942,6,11,3,3
23943,10,11,7,3
23944,4,2,52,2
23945,6,44,21,1
23946,11,67,51,2
23947,8,15,5,3
23948,8,56,26,2
23949,10,76,2,3
23950,11,9,8,3
23951,7,84,36,3
23952,13,28,16,2
23953,4,16,39,3
23954,17,20,54,2
23955,5,7,85,3
23956,10,28,21,1
23957,9,7,11,1
23958,9,16,11,2
23959,8,14,214,1
23960,13,8,36,2
23961,14,40,41,3
23962,8,7,11,1
23963,15,38,5,2
23964,9,9,16,3
23965,14,11,6,3
23966,15,6,19,1
23967,4,17,33,2
23968,6,11,39,1
23969,8,68,54,1
23970,13,77,43,1
23971,6,7,8,1
23972,8,11,0,1
23973,9,12,13,2
23974,13,68,47,2
23975,16,26,26,3
23976,12,27,4,2
23977,5,7,123,2
23978,12,23,9,1
23979,7,109,8,2
23980,13,12,13,2
23981,11,11,55,1
23982,4,54,75,1
23983,8,97,53,2
23984,0,33,74,2
23985,5,106,20,2
23986,10,55,32,1
23987,8,19,16,1
23988,12,60,0,2
23989,4,70,97,3
23990,15,48,16,1
23991,2,127,20,2
23992,4,40,12,1
23993,12,40,25,2
23994,11,10,8,2
23995,4,31,99,1
23996,13,37,48,3
23997,16,124,0,1
23998,6,11,44,1
23999,6,7,14,2
24000,13,49,9,1
24001,5,58,9,1
24002,14,11,9,2
24003,4,8,11,2
24004,13,35,16,3
24005,17,44,39,2
24006,8,88,63,1
24007,8,82,10,1
24008,12,88,13,2
24009,13,88,16,3
24010,13,12,83,1
24011,9,5,5,2
24012,11,7,29,2
24013,8,224,33,2
24014,10,200,4,2
24015,16,275,4,2
24016,6,12,2,2
24017,5,14,4,1
24018,9,7,16,2
24019,20,7,50,2
24020,10,87,34,1
24021,12,12,20,1
24022,11,70,17,1
24023,15,12,7,2
24024,5,255,75,2
24025,14,110,124,2
24026,9,25,11,1
24027,5,110,11,1
24028,7,25,38,2
24029,16,16,8,3
24030,11,11,2,1
24031,21,73,38,1
24032,12,7,11,2
24033,17,42,109,2
24034,9,57,32,1
24035,15,41,5,2
24036,10,9,18,2
24037,8,11,17,1
24038,7,90,76,2
24039,12,2,18,2
24040,9,8,10,1
24041,16,11,11,1
24042,11,17,13,2
24043,13,12,7,1
24044,14,10,91,2
24045,16,61,5,2
24046,8,57,59,3
24047,17,53,3,1
24048,19,27,76,3
24049,8,18,38,2
24050,8,13,76,2
24051,6,10,32,3
24052,7,46,7,1
24053,8,10,0,2
24054,11,14,37,2
24055,13,118,44,2
24056,10,65,35,2
24057,14,96,11,2
24058,6,2,33,3
24059,1,48,53,2
24060,12,96,4,1
24061,6,22,30,2
24062,8,2,9,3
24063,5,26,20,3
24064,10,20,23,3
24065,12,24,19,2
24066,15,31,56,1
24067,13,92,23,1
24068,9,51,21,2
24069,4,204,60,1
24070,11,15,17,1
24071,12,30,23,2
24072,6,17,10,2
24073,10,12,22,2
24074,10,16,0,2
24075,8,105,31,2
24076,5,2,8,3
24077,7,5,30,2
24078,13,111,110,2
24079,14,22,12,1
24080,7,22,10,2
24081,13,30,8,2
24082,12,53,12,2
24083,16,64,25,2
24084,7,26,0,2
24085,8,7,0,2
24086,10,62,3,3
24087,5,60,0,1
24088,6,4,9,3
24089,6,15,8,3
24090,8,9,9,2
24091,5,42,4,2
24092,12,49,6,3
24093,10,15,24,3
24094,8,19,73,1
24095,9,102,118,1
24096,8,2,2,1
24097,8,7,20,1
24098,7,22,99,2
24099,10,42,18,1
24100,7,83,42,2
24101,23,42,82,2
24102,8,15,24,3
24103,15,113,63,2
24104,7,2,8,2
24105,9,93,90,2
24106,12,50,87,1
24107,11,8,70,2
24108,7,34,3,1
24109,11,23,18,2
24110,5,93,21,2
24111,12,12,54,1
24112,5,11,4,3
24113,7,4,39,3
24114,12,260,6,2
24115,7,8,16,2
24116,8,62,7,1
24117,11,14,87,1
24118,7,7,24,1
24119,9,19,3,2
24120,13,5,41,1
24121,12,11,17,2
24122,8,3,71,3
24123,10,13,15,2
24124,13,12,28,2
24125,10,169,9,1
24126,12,4,41,2
24127,12,7,85,2
24128,9,15,100,2
24129,8,6,18,2
24130,14,100,13,1
24131,15,117,66,2
24132,10,49,51,3
24133,10,9,12,3
24134,12,11,46,2
24135,12,19,32,3
24136,5,77,75,1
24137,16,11,8,2
24138,19,62,56,1
24139,9,18,15,3
24140,14,41,1,1
24141,11,10,12,2
24142,4,11,20,3
24143,12,58,6,1
24144,13,34,2,1
24145,9,14,21,2
24146,10,130,34,1
24147,8,44,4,1
24148,10,14,7,1
24149,16,2,28,2
24150,2,21,14,1
24151,8,20,16,2
24152,8,14,18,1
24153,10,9,75,2
24154,8,7,14,2
24155,10,14,11,1
24156,6,7,50,1
24157,7,27,19,2
24158,12,26,11,3
24159,12,43,9,3
24160,10,28,30,2
24161,9,28,8,1
24162,10,26,9,2
24163,14,40,18,2
24164,9,6,8,3
24165,12,11,33,3
24166,11,126,22,1
24167,12,20,18,2
24168,6,14,11,1
24169,4,43,3,1
24170,12,133,21,1
24171,8,96,12,2
24172,7,44,3,2
24173,6,95,7,1
24174,15,11,23,1
24175,6,36,51,3
24176,9,9,2,3
24177,12,42,56,1
24178,7,38,5,1
24179,11,5,6,2
24180,13,34,106,2
24181,5,13,4,2
24182,10,51,2,1
24183,14,11,51,3
24184,4,10,27,1
24185,13,35,12,2
24186,7,39,3,1
24187,6,2,5,3
24188,9,17,15,3
24189,14,10,9,2
24190,10,38,6,2
24191,6,2,22,3
24192,9,20,24,1
24193,9,51,2,1
24194,9,12,12,3
24195,8,57,44,2
24196,9,29,19,2
24197,4,37,37,1
24198,13,31,8,1
24199,5,269,16,2
24200,15,7,22,1
24201,7,55,46,1
24202,14,24,43,2
24203,13,43,37,3
24204,10,11,15,3
24205,8,48,44,1
24206,5,44,51,1
24207,7,25,3,2
24208,3,21,8,3
24209,8,14,25,1
24210,17,28,5,1
24211,12,9,29,1
24212,13,2,33,3
24213,14,76,21,1
24214,12,32,12,2
24215,10,49,10,2
24216,13,35,9,3
24217,9,21,66,3
24218,20,7,1,2
24219,9,2,15,3
24220,10,10,12,1
24221,8,26,43,1
24222,14,35,50,2
24223,4,10,32,3
24224,1,47,0,3
24225,11,130,69,2
24226,6,14,5,1
24227,9,21,54,2
24228,5,2,59,3
24229,3,90,11,2
24230,12,8,81,1
24231,8,7,3,1
24232,11,35,0,2
24233,8,32,3,1
24234,9,89,84,2
24235,1,2,6,3
24236,11,69,86,2
24237,11,4,3,1
24238,13,34,225,2
24239,7,40,8,1
24240,12,24,9,2
24241,10,159,45,2
24242,6,59,45,1
24243,12,8,57,3
24244,10,40,61,2
24245,5,84,105,1
24246,8,26,52,2
24247,9,11,11,1
24248,10,9,2,2
24249,12,7,113,3
24250,1,33,12,3
24251,5,28,21,2
24252,18,68,25,1
24253,9,45,135,1
24254,12,6,97,2
24255,10,4,16,2
24256,13,10,13,1
24257,17,103,9,2
24258,7,26,4,2
24259,4,58,60,1
24260,11,7,8,2
24261,7,26,27,2
24262,10,71,11,2
24263,10,12,8,2
24264,7,25,7,1
24265,10,6,99,3
24266,9,13,41,2
24267,15,2,23,3
24268,20,23,22,2
24269,10,16,6,2
24270,19,14,22,3
24271,11,56,16,2
24272,6,157,152,3
24273,8,32,6,1
24274,9,124,11,1
24275,4,10,17,2
24276,13,10,25,1
24277,6,48,7,1
24278,8,121,15,1
24279,9,59,10,1
24280,19,2,3,2
24281,11,55,20,2
24282,14,14,16,2
24283,6,92,30,2
24284,12,30,76,1
24285,15,149,19,1
24286,8,7,8,1
24287,9,4,15,1
24288,8,4,7,1
24289,7,4,6,3
24290,14,38,43,2
24291,7,4,35,3
24292,6,2,124,2
24293,15,6,36,1
24294,6,97,18,2
24295,6,5,29,3
24296,14,44,20,3
24297,4,58,11,1
24298,8,47,64,1
24299,15,25,37,2
24300,9,40,54,1
24301,11,74,11,1
24302,5,4,6,2
24303,12,23,6,2
24304,12,7,15,3
24305,11,98,247,2
24306,16,20,30,2
24307,9,37,38,2
24308,0,42,23,3
24309,15,20,2,2
24310,8,34,85,1
24311,11,22,9,2
24312,5,19,6,3
24313,10,19,0,2
24314,13,49,61,1
24315,10,10,10,2
24316,6,19,52,3
24317,6,75,9,1
24318,12,33,9,3
24319,10,7,32,1
24320,14,6,21,3
24321,5,36,33,1
